selling_price,km_driven,engine_size,car_age
990000,20000,1591,4
370000,68000,1248,9
300000,60175,1199,7
250000,25000,814,9
700000,49957,1498,4
600000,43235,1498,4
925000,50699,1498,3
700000,111000,1396,5
700000,48000,998,3
185000,90000,1248,14
434999,80000,2956,6
400000,100000,1196,4
180000,90000,1399,10
600000,50000,1248,6
320000,90000,1364,7
1689999,120000,2393,5
250000,140000,1598,10
650000,20000,1199,2
340000,82000,1798,12
200000,80000,1995,13
869999,40000,1248,4
795000,120000,1248,4
869999,60000,1248,4
200000,70000,1248,11
800000,45500,1582,4
1100000,120000,2494,7
114999,100000,796,13
500000,92000,1248,8
700000,141000,1248,7
1516000,120000,2755,5
200000,35000,799,5
450000,50000,1198,6
850000,9500,1497,3
359000,5500,1196,2
320000,28000,799,4
110000,113000,1193,12
209000,1,1196,10
169000,100000,1368,11
400000,50074,1120,7
600000,100000,1396,7
350000,35000,1196,4
990000,60000,1498,3
1600000,70000,2143,10
1400000,70000,2179,4
745000,10000,1197,4
2800000,40000,1968,3
500000,35000,1248,6
540000,5000,1197,2
1850000,33000,2393,5
600000,27000,1248,4
690000,25000,1194,3
630000,30154,1248,5
640000,20000,1197,3
5500000,17000,1969,2
2100000,85000,2198,5
500000,100000,1197,5
310000,54000,796,4
600000,80000,1493,6
40000,100000,796,22
620000,70000,1186,3
760000,50000,1248,3
1200000,40000,1582,3
760000,50000,1248,3
300000,45000,1197,9
500000,5000,1199,2
120000,70000,1199,9
350000,26263,814,4
350000,100000,1198,5
730000,250000,2494,9
1050000,18000,1461,3
550000,80000,1493,8
675000,108000,1248,5
1400000,170000,2494,6
625000,25000,1197,4
1220000,11000,1591,3
475000,5000,998,2
550000,105000,1498,7
320000,40000,1197,9
530000,90000,1248,7
300000,30000,796,3
1180000,5500,1497,3
45957,90000,796,21
190000,65000,814,9
730000,60000,1582,7
530000,120000,1248,6
530000,9500,1196,2
1265000,12000,1461,3
1025000,32000,1248,2
130000,60000,796,12
735000,70000,1493,4
1500000,84925,1995,10
120000,120000,1086,14
730000,250000,2494,9
1050000,18000,1461,3
550000,80000,1493,8
675000,108000,1248,5
1400000,170000,2494,6
625000,25000,1197,4
1220000,11000,1591,3
475000,5000,998,2
550000,105000,1498,7
320000,40000,1197,9
530000,90000,1248,7
300000,30000,796,3
1180000,5500,1497,3
45957,90000,796,21
190000,65000,814,9
730000,60000,1582,7
530000,120000,1248,6
530000,9500,1196,2
1265000,12000,1461,3
1025000,32000,1248,2
470000,50000,1197,4
250000,50000,1396,7
430000,90000,1373,8
550000,93000,1248,9
500000,117000,1197,6
240000,90000,1497,13
170000,80000,1298,13
252000,30000,796,5
270000,35000,796,4
100000,40000,796,17
350000,46357,998,6
240000,80000,1388,10
620000,7000,1461,5
600000,43000,1997,10
650000,85000,1499,5
950000,70000,1582,3
660000,56000,1248,4
360000,90000,1396,9
382000,40000,998,4
270000,60000,1086,10
650000,70000,1396,6
200000,170000,1399,10
400000,95000,793,6
416000,90000,1248,9
750000,35000,1248,3
190000,120000,1248,8
60000,120000,1396,13
300000,175000,2179,15
300000,90000,998,8
65000,120000,1396,14
270000,108000,1399,9
600000,70000,2523,7
1200000,62000,2199,10
195000,35000,814,9
35000,40000,796,23
100000,120000,1396,13
220000,67000,1197,9
320000,46737,796,5
240000,30000,1199,7
275000,300000,2956,7
275000,195000,1248,7
130000,70000,1172,10
450000,200000,1582,9
600000,160000,1461,6
310000,20000,796,3
432000,30000,998,3
175000,90000,1405,9
770000,100000,1248,5
135000,110048,998,10
680000,26000,1186,3
90000,110000,1061,14
300000,186388,1298,24
100000,60000,1150,14
120000,70000,796,15
750000,20171,1461,4
525000,37151,1498,4
649000,39000,1497,6
210000,44500,1198,11
526000,15000,1199,5
599000,39000,1496,5
500000,58161,1497,6
750000,50171,2354,9
325000,40000,1497,10
575000,55161,1497,5
245000,30000,1198,9
625000,55000,1497,5
580000,50000,2354,8
1689999,8000,1798,4
1175000,14000,1591,3
575000,9599,1497,6
600000,35000,1197,4
750000,16151,1497,5
890000,40000,1591,5
600000,28161,1497,6
114999,60000,995,11
140000,60000,995,11
360000,100000,2179,10
500000,130000,1197,4
409999,60000,1498,6
425000,200000,2494,11
450000,82000,1461,7
400000,20000,1197,7
295000,60000,1586,8
560000,90000,1248,7
150000,50000,1061,15
550000,250000,2494,12
114999,100000,995,10
90177,129000,1405,14
300000,100000,2179,11
110000,100000,1493,16
125000,110000,1399,14
300000,100000,1991,13
450000,20000,1197,4
300000,40000,1991,10
470000,30000,998,3
330000,25000,1193,6
390000,25000,998,3
46000,25000,624,10
509999,170000,1461,8
125000,40000,1368,11
780000,28000,1396,4
450000,100000,1582,10
200000,80868,1368,9
260000,194000,1399,9
250000,151000,1248,12
880000,65000,1498,3
307000,100000,1248,12
750000,120000,2179,8
800000,85000,1497,3
450000,70000,1248,9
450000,128000,1582,10
160000,70000,1497,15
135000,120000,1343,17
450000,128000,1582,9
325000,100000,1461,8
1575000,20000,1493,2
750000,24000,1498,3
425000,12000,998,4
425000,50000,1364,7
746000,24000,1498,3
425000,129000,2494,11
200000,73000,796,10
40000,120000,796,24
340000,45000,998,4
625000,50000,1248,6
380000,25000,1197,8
360000,80000,998,4
120000,191000,1086,13
260000,50000,998,8
475000,80000,1396,7
320000,110000,1197,8
135000,119000,1493,14
382000,120000,1248,12
290000,25000,1396,8
290000,25000,1396,8
